,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
8050,52864,24122662,유명공인중개사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800105270000,1,대지,527,,서울특별시 강남구 도곡동 527,116803122006,서울특별시 강남구 선릉로,221,,1168011800105270000000024,도곡렉슬아파트,서울특별시 강남구 선릉로 221,135506,6276.0,B,,113,02-571-5656,127.04971383399099,37.4942013124436,,2019-12-02
8055,52882,20884571,대형부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115320007,1,대지,1532,7.0,서울특별시 서초구 서초동 1532-7,116503121021,서울특별시 서초구 효령로,229,,1165010800115320007021362,,서울특별시 서초구 효령로 229,137070,6671.0,,1,,02-588-4310,127.009082506867,37.483865771971296,,2017-10-11
8056,52887,20915515,신일공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115100001,1,대지,1510,1.0,서울특별시 서초구 서초동 1510-1,116504163232,서울특별시 서초구 반포대로21길,17,,1165010800115100001020636,선업빌딩,서울특별시 서초구 반포대로21길 17,137070,6657.0,,1,,02-583-8311,127.00857621893299,37.487952317174894,1870.0,2017-10-11
8060,52906,16762778,파트너부동산중개,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105520007,1,대지,552,7.0,서울특별시 강남구 신사동 552-7,116804166510,서울특별시 강남구 압구정로18길,32,,1168010700105520007010761,,서울특별시 강남구 압구정로18길 32,135890,6029.0,,3,,,127.02533201913401,37.522926484530295,2045.0,2020-10-10
8063,52915,25713674,해미중개인사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107960028,1,대지,796,28.0,서울특별시 서초구 방배동 796-28,116503121004,서울특별시 서초구 동광로,75,,1165010100107960028016004,,서울특별시 서초구 동광로 75,137060,6584.0,,1,,02-599-4800,126.990630293589,37.49303547684,,2017-10-01
8115,53187,25802631,리얼뱅크,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105790002,1,대지,579,2.0,서울특별시 강남구 신사동 579-2,116803122007,서울특별시 강남구 압구정로,160,,1168010700105790002009980,제성빌딩,서울특별시 강남구 압구정로 160,135892,6030.0,,,,02-577-2727,127.027211978374,37.5262578525487,2045.0,2017-11-22
8160,53496,25712672,센추리21서울공인중개사,서울공인중개사,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168011000,압구정동,1168011000104260000,1,대지,426,,서울특별시 강남구 압구정동 426,116803122007,서울특별시 강남구 압구정로,151,,1168011000104260000005015,현대아파트,서울특별시 강남구 압구정로 151,135786,6001.0,,2,,02-518-1900,127.024433419708,37.52677556338929,,2018-01-22
8167,53541,16677973,센트럴파워공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800114450004,1,대지,1445,4.0,서울특별시 서초구 서초동 1445-4,116503121024,서울특별시 서초구 서초중앙로,26,,1165010800114450004024431,래미안서초유니빌,서울특별시 서초구 서초중앙로 26,137918,6720.0,,1,114,,127.0169304208,37.484670199789,1825.0,2020-10-10
8171,53579,16678196,혜리부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168054500,압구정동,1168011000,압구정동,1168011000104810000,1,대지,481,,서울특별시 강남구 압구정동 481,116803122007,서울특별시 강남구 압구정로,309,,1168011000104810000004804,현대아파트,서울특별시 강남구 압구정로 309,135904,6006.0,B,,106,,127.03552250568998,37.5319125303905,,2020-10-13
8174,53588,16681397,리얼트리공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109380000,1,대지,938,,서울특별시 강남구 대치동 938,116803122012,서울특별시 강남구 도곡로,405,,1168010600109380024014224,삼환아르누보2,서울특별시 강남구 도곡로 405,135998,6207.0,,1,B102,,127.05462634873501,37.4974304697379,1906.0,2020-10-11
8175,53593,24889608,지인공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800100780021,1,대지,78,21.0,서울특별시 강남구 논현동 78-21,116804166792,서울특별시 강남구 학동로33길,27,,1168010800100780021006154,,서울특별시 강남구 학동로33길 27,135010,6051.0,,1,,02-540-5558,127.032033477968,37.516476001835606,1988.0,2017-09-21
8182,53665,22634705,JS부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100107350011,1,대지,735,11.0,서울특별시 강남구 역삼동 735-11,116804166203,서울특별시 강남구 논현로87길,41,,1168010100107350011023955,신일유토빌,서울특별시 강남구 논현로87길 41,135080,6235.0,,,1,02-418-2406,127.033505375109,37.4988273940292,,2019-05-16
8200,53814,23496677,대호씨앤디,,L,부동산,L03,분양,L03A04,건물분양-종합,,,11,서울특별시,11680,강남구,1168075000,수서동,1168011500,수서동,1168011500107130000,1,대지,713,,서울특별시 강남구 수서동 713,116804166315,서울특별시 강남구 밤고개로1길,10,,1168011500107130000000001,수서현대벤쳐빌,서울특별시 강남구 밤고개로1길 10,135539,6349.0,,17,,070-7688-3837,127.101842066177,37.488013362892396,1848.0,2017-08-24
8201,53829,27795113,권주훈공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165062000,방배3동,1165010100,방배동,1165010100109850014,1,대지,985,14.0,서울특별시 서초구 방배동 985-14,116504163635,서울특별시 서초구 효령로36길,18,,1165010100109850014010475,,서울특별시 서초구 효령로36길 18,137060,6704.0,,1,,,127.000166811551,37.480898269221896,,2016-01-28
8208,53885,24868649,진선부동산중개,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109080002,1,대지,908,2.0,서울특별시 강남구 대치동 908-2,116803122008,서울특별시 강남구 역삼로,406,,1168010600109080002013383,,서울특별시 강남구 역삼로 406,135280,6199.0,4,,105,02-566-2777,127.051645802823,37.5006053310786,,2016-01-26
8214,53906,16674115,강남솔공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800102720031,1,대지,272,31.0,서울특별시 강남구 논현동 272-31,116804166352,서울특별시 강남구 봉은사로43길,14,,1168010800102720031008156,,서울특별시 강남구 봉은사로43길 14,135833,6103.0,,1,,,127.039919128179,37.5102059567642,,2020-10-09
8216,53919,25452281,도성개발,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800105440003,1,대지,544,3.0,서울특별시 강남구 도곡동 544-3,116803122012,서울특별시 강남구 도곡로,190,,1168011800105440003000095,서원빌딩,서울특별시 강남구 도곡로 190,135270,6261.0,,1,,,127.040165399235,37.4918534555855,,2016-01-26
8222,53970,21751323,이데아심현옥,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800100970011,1,대지,97,11.0,서울특별시 강남구 논현동 97-11,116804166278,서울특별시 강남구 도산대로46길,16,,1168010800100970011005187,,서울특별시 강남구 도산대로46길 16,135010,6054.0,,,,02-2256-9090,127.03636463212798,37.5209806392976,2020.0,2016-01-26
8223,53974,20845686,삼성공인중개사,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500100050001,1,대지,5,1.0,서울특별시 강남구 삼성동 5-1,116804166458,서울특별시 강남구 선릉로130길,56,,1168010500100050001014986,한평신협,서울특별시 강남구 선릉로130길 56,135090,6089.0,,1,,02-3444-7444,127.04628769427799,37.517285771831396,,2017-09-27
8225,54002,24885432,강남자곡공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168070000,세곡동,1168011200,자곡동,1168011200104470011,1,대지,447,11.0,서울특별시 강남구 자곡동 447-11,116804166876,서울특별시 강남구 자곡로7길,12,1.0,1168011200104470011003945,,서울특별시 강남구 자곡로7길 12-1,135200,6372.0,,,,02-451-0102,127.099369533445,37.4735595174651,,2016-01-26
8238,54079,23006181,서울주동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800105440013,1,대지,544,13.0,서울특별시 강남구 도곡동 544-13,116804166221,서울특별시 강남구 도곡로22길,5,,1168011800105440013000111,,서울특별시 강남구 도곡로22길 5,135270,6261.0,,,1,,127.039695342386,37.4914711916594,,2016-01-26
8290,54471,11277879,반석공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110140003,1,대지,1014,3.0,서울특별시 강남구 대치동 1014-3,116804166245,서울특별시 강남구 도곡로78길,22,,1168010600110140003014249,삼성아파트,서울특별시 강남구 도곡로78길 22,135968,6279.0,,,110,02-3452-0088,127.058832161876,37.496626069128496,,2016-02-02
8296,54532,16692881,알엠경제연구팀공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108890053,1,대지,889,53.0,서울특별시 강남구 대치동 889-53,116804166751,서울특별시 강남구 테헤란로64길,8,,1168010600108890054028217,선릉역롯데골드로즈오피스텔,서울특별시 강남구 테헤란로64길 8,135839,6192.0,,4,407,,127.050865242038,37.5041942760197,1932.0,2020-10-08
8301,54569,21977271,강남공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107180030,1,대지,718,30.0,서울특별시 강남구 역삼동 718-30,116804166735,서울특별시 강남구 테헤란로34길,14,,1168010100107180030023593,,서울특별시 강남구 테헤란로34길 14,135080,6220.0,,2,,02-501-5658,127.040154739398,37.500638668077,1916.0,2016-11-28
8310,54630,16683623,넘버원부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500100990002,1,대지,99,2.0,서울특별시 강남구 삼성동 99-2,116804166330,서울특별시 강남구 봉은사로111길,40,,1168010500100990002014874,,서울특별시 강남구 봉은사로111길 40,135872,6082.0,,,,,127.06452830203001,37.5177650417252,,2020-10-09
8314,54656,21945476,프리즘랜드,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106990008,1,대지,699,8.0,서울특별시 강남구 역삼동 699-8,116804166626,서울특별시 강남구 언주로98길,11,,1168010100106990008022281,,서울특별시 강남구 언주로98길 11,135080,6147.0,,,,02-564-3150,127.042767071272,37.5050840480598,1943.0,2016-01-26
8332,54783,25843085,푸른들부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105030000,1,대지,503,,서울특별시 강남구 신사동 503,116802102001,서울특별시 강남구 강남대로,642,,1168010700105030000011832,송천빌딩,서울특별시 강남구 강남대로 642,135887,6034.0,,2,,02-540-3377,127.019070988708,37.5189821075217,2045.0,2017-10-30
8426,55331,16670793,모아부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800114690020,1,대지,1469,20.0,서울특별시 서초구 서초동 1469-20,116504163068,서울특별시 서초구 남부순환로315길,34,5.0,1165010800114690020022060,해오름,서울특별시 서초구 남부순환로315길 34-5,137868,6712.0,,1,101,,127.00819235318599,37.480209025103996,,2020-10-09
8443,55462,16679393,엠제이,피공인중개사사무소,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800100370007,1,대지,37,7.0,서울특별시 강남구 논현동 37-7,116804166131,서울특별시 강남구 논현로133길,9,,1168010800100370007006599,,서울특별시 강남구 논현로133길 9,135815,6046.0,,,401,,127.029271079201,37.514903520002704,1982.0,2020-10-09
8462,55582,16677753,친절한부동산중개사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109220000,1,대지,922,,서울특별시 강남구 대치동 922,116803122006,서울특별시 강남구 선릉로,326,,1168010600109220000013930,,서울특별시 강남구 선릉로 326,135843,6205.0,,1,6,,127.052031026147,37.4987612570104,1906.0,2020-10-10
8466,55606,20914992,삼성부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113600027,1,대지,1360,27.0,서울특별시 서초구 서초동 1360-27,116504163084,서울특별시 서초구 남부순환로347길,42,3.0,1165010800113600027023064,송인빌딩,서울특별시 서초구 남부순환로347길 42-3,137070,6730.0,,1,,02-3473-7207,127.03138344222602,37.4862402792586,1851.0,2017-10-03
8491,55746,16672106,위플공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107550000,1,대지,755,,서울특별시 강남구 역삼동 755,116803122008,서울특별시 강남구 역삼로,310,,1168010100107550000026232,한솔필리아,서울특별시 강남구 역삼로 310,135926,6217.0,,2,17,,127.048406096675,37.4992276933378,,2020-10-10
8494,55753,16693128,반포탑공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165056000,반포1동,1165010700,반포동,1165010700100200045,1,대지,20,45.0,서울특별시 서초구 반포동 20-45,116503121019,서울특별시 서초구 잠원로,24,,1165010700100200001000007,반포자이플라자,서울특별시 서초구 잠원로 24,137041,6544.0,,,110,,127.00986114705499,37.507110490668104,1940.0,2020-10-09
8498,55787,16690098,조율부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168070000,세곡동,1168011100,세곡동,1168011100104070004,1,대지,407,4.0,서울특별시 강남구 세곡동 407-4,116804166875,서울특별시 강남구 헌릉로569길,46,1.0,1168011100104070004004148,,서울특별시 강남구 헌릉로569길 46-1,135190,6376.0,,1,,,127.096391151662,37.467400532757104,,2020-10-10
8528,55948,16686600,이산부동산중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105020001,1,대지,502,1.0,서울특별시 강남구 신사동 502-1,116802102001,서울특별시 강남구 강남대로,628,,1168010700105020001011941,비율라빌딩,서울특별시 강남구 강남대로 628,135887,6035.0,,3,1,,127.01941375117799,37.5178586393342,2045.0,2020-10-08
8532,55972,16679834,이층애부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168070000,세곡동,1168011100,세곡동,1168011100105330000,1,대지,533,,서울특별시 강남구 세곡동 533,116803122014,서울특별시 강남구 자곡로,21,,1168011100104610003000001,세곡푸르지오,서울특별시 강남구 자곡로 21,135190,6375.0,,2,201,,127.09312547902901,37.4672854088217,,2020-10-10
8534,55976,25263348,우리부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065500,도곡1동,1168011800,도곡동,1168011800109500005,1,대지,950,5.0,서울특별시 강남구 도곡동 950-5,116804166091,서울특별시 강남구 남부순환로359길,31,,1168011800109500005000628,,서울특별시 강남구 남부순환로359길 31,135270,6266.0,,1,,02-557-0822,127.035548407208,37.4868239977911,1839.0,2016-01-26
8539,56004,16674785,강남비엘공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108320016,1,대지,832,16.0,서울특별시 강남구 역삼동 832-16,116803122008,서울특별시 강남구 역삼로,106,,1168010100108320016000001,BIEL106,서울특별시 강남구 역삼로 106,135936,6252.0,1,2,221,,127.03091243296801,37.492940278338104,1872.0,2020-10-10
8543,56018,25800640,미래개발전문자기관리부동산투자회사,,L,부동산,L04,평가/개발/관리,L04A06,부동산자문,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101410033,1,대지,141,33.0,서울특별시 강남구 삼성동 141-33,116803122010,서울특별시 강남구 테헤란로,403,,1168010500101410034027654,리치타워,서울특별시 강남구 테헤란로 403,135090,6162.0,,19,,02-557-5252,127.049496844816,37.5050753181528,,2017-01-23
8571,56247,16677504,부동산벗강남공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109440021,1,대지,944,21.0,서울특별시 강남구 대치동 944-21,116804166701,서울특별시 강남구 영동대로85길,34,,1168010600109440021000001,,서울특별시 강남구 영동대로85길 34,135846,6180.0,,2,206,,127.060730226864,37.506705981433896,1945.0,2020-10-10
8612,56536,16688889,한솔부동산공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113020023,1,대지,1302,23.0,서울특별시 서초구 서초동 1302-23,116504163333,서울특별시 서초구 사평대로52길,1,,1165010800113020023019888,,서울특별시 서초구 사평대로52길 1,137855,6609.0,,3,301,,127.02220312387199,37.503482939218394,1923.0,2020-10-09
8617,56555,16671574,강남부동산중개사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100108990006,1,대지,899,6.0,서울특별시 서초구 방배동 899-6,116503121010,서울특별시 서초구 방배로,134,,1165010100108990006014513,,서울특별시 서초구 방배로 134,137841,6664.0,,,1,,126.994917619529,37.4861789666708,,2020-10-09
8624,56612,16693731,프라임부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165062000,방배3동,1165010100,방배동,1165010100104880004,1,대지,488,4.0,서울특별시 서초구 방배동 488-4,116502000003,서울특별시 서초구 남부순환로,2201,,1165010100104880004011435,방배리더스빌,서울특별시 서초구 남부순환로 2201,137822,6702.0,,,519,,126.99309996592301,37.4741704420843,,2020-10-08
8626,56618,16687736,베스트공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168072000,일원본동,1168011500,수서동,1168011500105590000,1,대지,559,,서울특별시 강남구 수서동 559,116804166075,서울특별시 강남구 광평로34길,55,,1168011500105590000000001,강남데시앙포레아파트,서울특별시 강남구 광평로34길 55,135239,6362.0,,1,102,,127.09245221478399,37.480895304013295,,2020-10-10
8629,56628,24059029,영광공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110140001,1,대지,1014,1.0,서울특별시 강남구 대치동 1014-1,116804166414,서울특별시 강남구 삼성로57길,45,,1168010600110140001014225,삼성아파트,서울특별시 강남구 삼성로57길 45,135280,6279.0,201,,101,02-508-8249,127.057515456497,37.49701203686529,,2016-01-26
8631,56654,21046106,금호부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500100240025,1,대지,24,25.0,서울특별시 강남구 삼성동 24-25,116804166394,서울특별시 강남구 삼성로115길,18,,1168010500100240025015525,,서울특별시 강남구 삼성로115길 18,135090,6094.0,,1,,02-545-2244,127.050608481092,37.514644451421105,,2017-09-27
8647,56735,20904199,리치니스,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116250007,1,대지,1625,7.0,서울특별시 서초구 서초동 1625-7,116504163696,서울특별시 서초구 서초중앙로12길,19,,1165010800116250008024470,티에스프리우스아파트,서울특별시 서초구 서초중앙로12길 19,137070,6640.0,,,,02-522-7969,127.016051590786,37.4878796542735,1849.0,2016-01-26
8654,56784,16676428,개포랜드팜공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168066000,개포1동,1168010300,개포동,1168010300106520000,1,대지,652,,서울특별시 강남구 개포동 652,116803122001,서울특별시 강남구 개포로,307,,1168010300106520000019285,우성3차아파트,서울특별시 강남구 개포로 307,135807,6319.0,16,,2,,127.056076822344,37.4846200104981,,2020-10-10
8656,56798,16725613,굿모닝공인중개사,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113340001,1,대지,1334,1.0,서울특별시 서초구 서초동 1334-1,116503121016,서울특별시 서초구 서운로,79,,1165010800113340001023068,신동아2차상가,서울특별시 서초구 서운로 79,137859,6630.0,,5,,02-522-3777,127.026927794927,37.4906368634416,,2020-09-08
8657,56806,22813697,월드부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105700007,1,대지,570,7.0,서울특별시 강남구 신사동 570-7,116804166154,서울특별시 강남구 논현로163길,14,,1168010700105700007010399,,서울특별시 강남구 논현로163길 14,135891,6031.0,,1,,02-516-7222,127.02695573448999,37.524210355660294,2045.0,2017-08-29
8664,56867,16690493,학전공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108280022,1,대지,828,22.0,서울특별시 강남구 역삼동 828-22,116804166201,서울특별시 강남구 논현로85길,59,,1168010100108280022027579,,서울특별시 강남구 논현로85길 59,135935,6239.0,,4,31,,127.033261082848,37.497599959531605,1910.0,2020-10-10
8676,56947,16687272,권병주부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100380000,1,대지,38,,서울특별시 강남구 청담동 38,116804166465,서울특별시 강남구 선릉로138길,22,,1168010400100380000000002,,서울특별시 강남구 선릉로138길 22,135951,6065.0,,1,101,,127.04227025928002,37.5191815175329,,2020-10-10
8722,57299,25749766,은성부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11650,서초구,1165058000,반포3동,1165010600,잠원동,1165010600100690022,1,대지,69,22.0,서울특별시 서초구 잠원동 69-22,116503121017,서울특별시 서초구 신반포로,219,,1165010600100690023017561,반포쇼핑타운,서울특별시 서초구 신반포로 219,137908,6512.0,,5,,02-536-1414,127.008046282165,37.5075007373326,,2020-05-07
8724,57324,16673531,강남노블공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107550000,1,대지,755,,서울특별시 강남구 역삼동 755,116803122008,서울특별시 강남구 역삼로,310,,1168010100107550000026232,한솔필리아,서울특별시 강남구 역삼로 310,135926,6217.0,,1,95,,127.048406096675,37.4992276933378,,2020-10-09
8725,57343,16679292,금강팰리스공인중개사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600106260000,1,대지,626,,서울특별시 강남구 대치동 626,116802000003,서울특별시 강남구 남부순환로,2917,,1168010600106260000014407,청실종합상가,서울특별시 강남구 남부순환로 2917,135838,6280.0,,1,116,,127.05914706933399,37.4931595049826,1878.0,2020-10-08
8729,57374,16690376,뉴신라공인중개사사무소,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108310038,1,대지,831,38.0,서울특별시 강남구 역삼동 831-38,116804166648,서울특별시 강남구 역삼로3길,11,,1168010100108310038025500,,서울특별시 강남구 역삼로3길 11,135936,6242.0,,8,,,127.030784573584,37.4940835706431,1893.0,2020-10-08
8739,57453,16730697,은솔부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168070000,세곡동,1168011100,세곡동,1168011100105080000,1,대지,508,,서울특별시 강남구 세곡동 508,116804166874,서울특별시 강남구 헌릉로590길,100,,1168011100102590000000001,강남신동아파밀리에1단지,서울특별시 강남구 헌릉로590길 100,135190,6366.0,,,,02-3412-2090,127.101004664611,37.4635250998544,,2020-09-08
8740,57454,16730695,이레부동산,,L,부동산,L01,부동산중개,L01A01,부동산중개,L68221,부동산 자문 및 중개업,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300106540000,1,대지,654,,서울특별시 강남구 개포동 654,116803005086,서울특별시 강남구 언주로,107,,1168010300106540000019414,현대2차아파트,서울특별시 강남구 언주로 107,135808,6305.0,,,,02-574-5454,127.051905735079,37.483622479154,,2020-09-08
