,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
14329,94285,11924079,LEXYHOTEL,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115910008,1,대지,1591,8.0,서울특별시 서초구 서초동 1591-8,116504163225,서울특별시 서초구 반포대로14길,35,13.0,1165010800115910008021897,,서울특별시 서초구 반포대로14길 35-13,137070,6652.0,,1,,02-581-9200,127.012455336071,37.486191705417205,1845.0,2017-09-23
14523,95603,21943681,명성모텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100107030003,1,대지,703,3.0,서울특별시 강남구 역삼동 703-3,116804166739,서울특별시 강남구 테헤란로43길,12,,1168010100107030003022654,,서울특별시 강남구 테헤란로43길 12,135080,6151.0,,,,02-568-9950,127.04397882769301,37.5040756689626,1943.0,2016-02-04
14576,96041,12601753,모텔오슬로,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115930014,1,대지,1593,14.0,서울특별시 서초구 서초동 1593-14,116504163225,서울특별시 서초구 반포대로14길,35,8.0,1165010800115930014021901,OSLO호텔,서울특별시 서초구 반포대로14길 35-8,137876,6652.0,,1,,02-3471-3998,127.01297637120399,37.4861239750475,1845.0,2017-09-23
14954,98610,16038349,롯데호텔L7강남,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101420041,1,대지,142,41.0,서울특별시 강남구 삼성동 142-41,116803122010,서울특별시 강남구 테헤란로,415,,1168010500101420041000002,,서울특별시 강남구 테헤란로 415,135876,6160.0,,,,,127.051536174939,37.5056954176911,,2017-12-19
15352,101223,25710995,삼정호텔마리스,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106040011,1,대지,604,11.0,서울특별시 강남구 역삼동 604-11,116803122004,서울특별시 강남구 봉은사로,150,,1168010100106040011000001,삼정관광호텔,서울특별시 강남구 봉은사로 150,135080,6125.0,,1,,02-6916-0241,127.031140922236,37.5058903159535,,2017-09-16
15870,104675,25495738,제일원룸,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116190002,1,대지,1619,2.0,서울특별시 서초구 서초동 1619-2,116504163696,서울특별시 서초구 서초중앙로12길,48,,1165010800116190002024355,제일고시원,서울특별시 서초구 서초중앙로12길 48,137070,6640.0,,2,,02-522-6618,127.017508123899,37.488044955591604,1849.0,2017-09-23
16026,105548,25551465,원룸,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165065200,양재2동,1165010200,양재동,1165010200102670000,1,대지,267,,서울특별시 서초구 양재동 267,116504163485,서울특별시 서초구 언남11길,34,1.0,1165010200102670000002838,성화빌딩,서울특별시 서초구 언남11길 34-1,137130,6776.0,,3,,02-573-3804,127.04302980545602,37.47563061061361,1782.0,2017-10-30
16117,106162,25565634,심플하우스,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115230018,1,대지,1523,18.0,서울특별시 서초구 서초동 1523-18,116504163232,서울특별시 서초구 반포대로21길,57,,1165010800115230022022079,,서울특별시 서초구 반포대로21길 57,137070,6670.0,,2,,02-586-5260,127.007999492408,37.4862444812192,,2017-10-11
16276,106994,25548255,포시즌리빙텔,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800114270015,1,대지,1427,15.0,서울특별시 서초구 서초동 1427-15,116504163074,서울특별시 서초구 남부순환로331길,6,11.0,1165010800114270015024486,,서울특별시 서초구 남부순환로331길 6-11,137070,6725.0,,2,,02-583-8828,127.019178084247,37.483130052777796,1825.0,2017-10-10
16486,108274,20972341,라마다호텔매점,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101120005,1,대지,112,5.0,서울특별시 강남구 삼성동 112-5,116803122004,서울특별시 강남구 봉은사로,410,,1168010500101120005016559,라마다서울호텔,서울특별시 강남구 봉은사로 410,135090,6153.0,,1,,,127.045267591714,37.510339414212105,1966.0,2017-08-26
16826,110315,27778225,메리어트호텔인터내셔날비브이,서울지점,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100190003,1,대지,19,3.0,서울특별시 서초구 반포동 19-3,116503121017,서울특별시 서초구 신반포로,176,,1165010700100190003000001,센트럴시티빌딩,서울특별시 서초구 신반포로 176,137960,6546.0,,,,,127.00239321346001,37.5039300142165,1940.0,2016-01-28
17175,112601,13181308,호텔신라반트,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104670029,1,대지,467,29.0,서울특별시 강남구 도곡동 467-29,116804166604,서울특별시 강남구 언주로30길,26,,1168011800104670029027315,타워팰리스,서울특별시 강남구 언주로30길 26,135856,6294.0,G,1,,,127.05299152574699,37.4871813590221,,2017-11-05
17284,113279,16961866,더리센츠프리미엄강남,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105140002,1,대지,514,2.0,서울특별시 강남구 신사동 514-2,116802122001,서울특별시 강남구 도산대로,119,,1168010700105140002011984,,서울특별시 강남구 도산대로 119,135887,6035.0,,,,,127.02144572155198,37.5173168398832,,2020-10-28
17684,115594,17038675,신세계조선호텔호무랑,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800104670017,1,대지,467,17.0,서울특별시 강남구 도곡동 467-17,116804166604,서울특별시 강남구 언주로30길,57,,1168011800104670017026752,타워팰리스,서울특별시 강남구 언주로30길 57,135856,6293.0,,,,,127.054163435442,37.4892992237675,,2020-11-16
18364,120332,21035850,노블하우스원룸,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109030007,1,대지,903,7.0,서울특별시 강남구 대치동 903-7,116804166426,서울특별시 강남구 삼성로75길,17,,1168010600109030007012646,효동빌딩,서울특별시 강남구 삼성로75길 17,135280,6195.0,,,,02-569-7681,127.056714335317,37.5031598611261,1932.0,2016-01-26
18608,121959,12671383,오션그랜드호텔서울사무소,서울사무소,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800114690002,1,대지,1469,2.0,서울특별시 서초구 서초동 1469-2,116504163068,서울특별시 서초구 남부순환로315길,34,3.0,1165010800114690002021919,아이피하우스,서울특별시 서초구 남부순환로315길 34-3,137868,6712.0,,3,,02-584-2345,127.00798873835,37.480216326254,,2017-11-05
18640,122159,23120505,스카이모텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106280011,1,대지,628,11.0,서울특별시 강남구 역삼동 628-11,116803121022,서울특별시 강남구 논현로,535,,1168010100106280011022646,,서울특별시 강남구 논현로 535,135080,6126.0,,2,,02-555-1940,127.034975691117,37.504092566111204,1937.0,2017-09-17
18905,123974,17050160,메리어트호텔파티세리,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100190003,1,대지,19,3.0,서울특별시 서초구 반포동 19-3,116503121017,서울특별시 서초구 신반포로,176,,1165010700100190003000001,센트럴시티,서울특별시 서초구 신반포로 176,137726,6546.0,,,,02-6282-6322,127.00239321346001,37.5039300142165,1940.0,2020-11-17
19040,124872,11985390,강남패밀리호텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800102050008,1,대지,205,8.0,서울특별시 강남구 논현동 205-8,116803122004,서울특별시 강남구 봉은사로,143,,1168010800102050008000001,운현오피스텔,서울특별시 강남구 봉은사로 143,135010,6122.0,,1,,02-6474-1530,127.030172175195,37.5064590408232,1937.0,2018-09-13
19077,125141,25431495,노블레지던스,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109240008,1,대지,924,8.0,서울특별시 서초구 방배동 924-8,116504163632,서울특별시 서초구 효령로31길,48,,1165010100109240008015015,상아빌딩,서울특별시 서초구 효령로31길 48,137060,6683.0,,2,,02-3473-1235,126.99567944766399,37.4833291013204,1827.0,2017-10-06
19285,126560,17105629,호텔에이치디씨안다즈서울강남,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106030000,1,대지,603,,서울특별시 강남구 신사동 603,116803121022,서울특별시 강남구 논현로,854,,1168010700106030000000001,ANDAZ,서울특별시 강남구 논현로 854,135893,6022.0,,,,02-2016-4523,127.02885333463499,37.5253162467485,2053.0,2020-11-20
19536,128339,11990858,더에이스호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101430025,1,대지,143,25.0,서울특별시 강남구 삼성동 143-25,116804166756,서울특별시 강남구 테헤란로77길,11,5.0,1168010500101430025027479,,서울특별시 강남구 테헤란로77길 11-5,135090,6159.0,,1,,,127.054019730014,37.5069678006456,1971.0,2017-11-23
19601,128741,15466913,게스트하우스오늘,,O,숙박,O05,민박/하숙,O05A01,민박/하숙,,,11,서울특별시,11650,서초구,1165065100,양재1동,1165010300,우면동,1165010300100500005,1,대지,50,5.0,서울특별시 서초구 우면동 50-5,116504163197,서울특별시 서초구 바우뫼로11안길,38,6.0,1165010300100500005005914,,서울특별시 서초구 바우뫼로11안길 38-6,137889,6762.0,,,,,127.02534851550399,37.473801103531606,,2020-07-06
19628,128926,17093412,에이치디씨현대산업개발서울호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109950014,1,대지,995,14.0,서울특별시 강남구 대치동 995-14,116803122010,서울특별시 강남구 테헤란로,606,,1168010600109950014000001,호텔아이파크(주),서울특별시 강남구 테헤란로 606,135552,6174.0,,,,02-2016-4523,127.06426786396001,37.5087253928641,1950.0,2020-11-20
19735,129648,17118079,파르나스호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500101680000,1,대지,168,,서울특별시 강남구 삼성동 168,116802122002,서울특별시 강남구 영동대로,510,,1168010500101680000016524,삼성빌딩,서울특별시 강남구 영동대로 510,135882,6173.0,,,,02-559-7417,127.06283138496401,37.5105341373798,,2020-11-21
20191,132345,16122818,스테이호텔서초,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115540012,1,대지,1554,12.0,서울특별시 서초구 서초동 1554-12,116504163239,서울특별시 서초구 반포대로30길,35,,1165010800115540012021966,호텔시네마,서울특별시 서초구 반포대로30길 35,137873,6646.0,,,1,02-3472-8916,127.01045424395201,37.492166979349705,,2018-03-31
20705,135657,17114116,노보텔앰배서더강남호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500101680000,1,대지,168,,서울특별시 강남구 삼성동 168,116802122002,서울특별시 강남구 영동대로,510,,1168010500101680000016524,삼성빌딩,서울특별시 강남구 영동대로 510,135882,6173.0,,,,,127.06283138496401,37.5105341373798,,2020-11-21
21010,137489,26515190,호텔프라임,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165059000107560004,1,대지,756,4.0,서울특별시 서초구 방배동 756-4,116504163331,서울특별시 서초구 사평대로2길,19,9.0,1165010100107560004015622,호텔르네상스,서울특별시 서초구 사평대로2길 19-9,137060,6552.0,,6,3,02-3477-4681,126.986197905609,37.497178407019796,,2016-05-24
21224,138964,16155243,업플로호스텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116700015,1,대지,1670,15.0,서울특별시 서초구 서초동 1670-15,116504163420,서울특별시 서초구 서초대로56길,18,,1165010800116700015023349,서울학원,서울특별시 서초구 서초대로56길 18,137881,6633.0,,1,5,02-3474-1214,127.01700409318899,37.493717412561494,1881.0,2018-07-10
21230,139009,16693963,프리마호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100520003,1,대지,52,3.0,서울특별시 강남구 청담동 52-3,116802122001,서울특별시 강남구 도산대로,536,,1168010400100520003017824,프리마호텔,서울특별시 강남구 도산대로 536,135952,6071.0,,,,,127.05212681288299,37.524279899105004,,2020-10-08
21246,139118,27900954,에이치호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115950007,1,대지,1595,7.0,서울특별시 서초구 서초동 1595-7,116504163647,서울특별시 서초구 효령로55길,51,,1165010800115950007022391,파브,서울특별시 서초구 효령로55길 51,137070,6651.0,,1,,02-582-9682,127.013969954875,37.4870964015349,1845.0,2017-11-28
21293,139380,23030778,남산여인숙,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11650,서초구,1165062100,방배4동,1165010100,방배동,1165010100117750000,1,대지,1775,,서울특별시 서초구 방배동 1775,116504163389,서울특별시 서초구 서초대로1길,19,7.0,1165010100117750000010149,,서울특별시 서초구 서초대로1길 19-7,137060,6567.0,,,,02-599-6008,126.98276145014,37.4878950530799,1850.0,2016-01-26
21434,140441,16008096,마리,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107200014,1,대지,720,14.0,서울특별시 강남구 역삼동 720-14,116804166620,서울특별시 강남구 언주로87길,10,,1168010100107200014023382,호텔마리,서울특별시 강남구 언주로87길 10,135920,6221.0,,,,02-561-0330,127.04207594841299,37.50163641384079,,2017-11-23
21435,140442,16008098,혹스턴,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105610019,1,대지,561,19.0,서울특별시 강남구 신사동 561-19,116802122001,서울특별시 강남구 도산대로,153,,1168010700105610019011843,,서울특별시 강남구 도산대로 153,135890,6037.0,,,,02-543-1571,127.025215206229,37.5188617777395,,2018-06-08
21528,141040,17118634,르메르디앙서울호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500101680000,1,대지,168,,서울특별시 강남구 삼성동 168,116802122002,서울특별시 강남구 영동대로,510,,1168010500101680000016524,삼성빌딩,서울특별시 강남구 영동대로 510,135882,6173.0,,,,02-3451-8445,127.06283138496401,37.5105341373798,,2020-11-21
21934,143610,16008002,사월,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107200012,1,대지,720,12.0,서울특별시 강남구 역삼동 720-12,116804166621,서울특별시 강남구 언주로89길,13,,1168010100107200012000001,4월호텔,서울특별시 강남구 언주로89길 13,135920,6221.0,,,,02-3452-4900,127.04182646703899,37.501688453810104,,2017-11-23
21957,143735,12604000,왈츠호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800102010005,1,대지,201,5.0,서울특별시 강남구 논현동 201-5,116804166006,서울특별시 강남구 강남대로112길,20,,1168010800102010005009363,,서울특별시 강남구 강남대로112길 20,135545,6120.0,,1,,02-3414-3901,127.026033586479,37.505505913892705,,2017-09-17
22177,145049,26030941,골드힐게스트하우스,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100670000,1,대지,67,,서울특별시 강남구 청담동 67,116804166828,서울특별시 강남구 학동로97길,51,,1168010400100670000018089,진흥빌라,서울특별시 강남구 학동로97길 51,135953,6072.0,9,,104,070-4114-5887,127.05317523043301,37.5227835501342,2034.0,2016-05-24
22190,145148,16008003,베드스테이션,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500100490009,1,대지,49,9.0,서울특별시 강남구 삼성동 49-9,116803122004,서울특별시 강남구 봉은사로,463,,1168010500100490009015991,,서울특별시 강남구 봉은사로 463,135868,6096.0,,,,02-545-9057,127.050274512153,37.5124341831739,,2020-11-22
22191,145149,16008004,호텔엔트라,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100480003,1,대지,48,3.0,서울특별시 강남구 청담동 48-3,116802122001,서울특별시 강남구 도산대로,508,,1168010400100480003017889,호텔엔트라,서울특별시 강남구 도산대로 508,135952,6070.0,,,,02-543-5051,127.04845335430599,37.5240160857538,2032.0,2017-11-23
22212,145311,16008121,호텔스타프리미어역삼,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106770019,1,대지,677,19.0,서울특별시 강남구 역삼동 677-19,116804166734,서울특별시 강남구 테헤란로33길,6,11.0,1168010100106770019023111,호텔맥스,서울특별시 강남구 테헤란로33길 6-11,135915,6142.0,,,,02-558-3180,127.04032057687401,37.502703432599795,1928.0,2018-09-13
22399,146463,16008120,케이프타운비지니스호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101420024,1,대지,142,24.0,서울특별시 강남구 삼성동 142-24,116804166501,서울특별시 강남구 선릉로92길,41,,1168010500101420024027949,,서울특별시 강남구 선릉로92길 41,135876,6160.0,,,,02-2051-2091,127.051923797006,37.5063472895213,,2017-11-23
22414,146511,16008159,펙트호스텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108910034,1,대지,891,34.0,서울특별시 강남구 대치동 891-34,116804166499,서울특별시 강남구 선릉로90길,62,,1168010600108910034000001,서원빌딩,서울특별시 강남구 선릉로90길 62,135840,6194.0,,,,,127.054165505033,37.5052749830922,1932.0,2017-11-23
22479,146811,16007986,호텔컬리넌대치,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108910035,1,대지,891,35.0,서울특별시 강남구 대치동 891-35,116804166757,서울특별시 강남구 테헤란로78길,14,16.0,1168010600108910035026795,,서울특별시 강남구 테헤란로78길 14-16,135840,6194.0,,,,02-3454-0231,127.054224324499,37.5050952428649,1932.0,2018-09-13
22480,146812,16007987,엑스와이엠프리미어,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107180018,1,대지,718,18.0,서울특별시 강남구 역삼동 718-18,116804166729,서울특별시 강남구 테헤란로28길,3,12.0,1168010100107180018023514,,서울특별시 강남구 테헤란로28길 3-12,135920,6220.0,,,,02-3453-4305,127.03962947078001,37.5010308633363,,2017-11-23
22481,146813,16007994,블루밍하우스레지던스호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107180011,1,대지,718,11.0,서울특별시 강남구 역삼동 718-11,116804166729,서울특별시 강남구 테헤란로28길,3,4.0,1168010100107180011023553,,서울특별시 강남구 테헤란로28길 3-4,135920,6220.0,,,,,127.03897599918999,37.500836327200496,1916.0,2017-11-23
22592,147549,27774314,밀라노모텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108260032,1,대지,826,32.0,서울특별시 강남구 역삼동 826-32,116804166731,서울특별시 강남구 테헤란로2길,35,,1168010100108260043024850,,서울특별시 강남구 테헤란로2길 35,135080,6241.0,,,,,127.029945613045,37.4959959334374,1893.0,2016-01-28
23392,153520,25283989,펙트하우스,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108910034,1,대지,891,34.0,서울특별시 강남구 대치동 891-34,116804166499,서울특별시 강남구 선릉로90길,62,,1168010600108910034000001,서원빌딩,서울특별시 강남구 선릉로90길 62,135280,6194.0,,,,,127.054165505033,37.5052749830922,1932.0,2016-01-27
23397,153544,16028644,썬호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168059000,삼성2동,1168010500,삼성동,1168010500101420041,1,대지,142,41.0,서울특별시 강남구 삼성동 142-41,116803122010,서울특별시 강남구 테헤란로,415,,1168010500101420041000002,,서울특별시 강남구 테헤란로 415,135876,6160.0,,,,02-2051-2091,127.051536174939,37.5056954176911,,2017-12-11
23413,153615,16026928,글래드강남코엑스센터,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168061000,대치2동,1168010600,대치동,1168010600109950016,1,대지,995,16.0,서울특별시 강남구 대치동 995-16,116803122010,서울특별시 강남구 테헤란로,610,,1168010600109950016012058,GLAD대치호텔,서울특별시 강남구 테헤란로 610,135502,6174.0,,,,02-2011-8773,127.064538174922,37.508817639531294,1950.0,2017-12-08
23416,153630,16010684,서초게스트하우스K,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11650,서초구,1165061000,방배2동,1165010100,방배동,1165010100104370020,1,대지,437,20.0,서울특별시 서초구 방배동 437-20,116504163293,서울특별시 서초구 방배천로16길,11,9.0,1165010100104370020012605,신도장,서울특별시 서초구 방배천로16길 11-9,137817,6677.0,,,,02-587-1829,126.983513199851,37.4824861893316,,2018-09-13
23430,153730,26065289,나인스,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800115940006,1,대지,1594,6.0,서울특별시 서초구 서초동 1594-6,116504163225,서울특별시 서초구 반포대로14길,51,,1165010800115940006022392,NINETH호텔,서울특별시 서초구 반포대로14길 51,137070,6651.0,,1,,02-3473-0789,127.013607624595,37.4862734160775,1845.0,2017-09-20
23462,153972,23073356,엠호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106780021,1,대지,678,21.0,서울특별시 강남구 역삼동 678-21,116804166728,서울특별시 강남구 테헤란로27길,10,,1168010100106780022023265,,서울특별시 강남구 테헤란로27길 10,135080,6141.0,,1,,02-564-3220,127.038212532147,37.502163675592705,,2017-09-25
23492,154195,15950040,호텔소울하다,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108230043,1,대지,823,43.0,서울특별시 강남구 역삼동 823-43,116804166714,서울특별시 강남구 테헤란로10길,5,,1168010100108230043024001,호텔소울하다,서울특별시 강남구 테헤란로10길 5,135933,6234.0,,,,02-565-7044,127.03251118273998,37.4987471713317,,2020-04-29
23532,154509,26158859,몽마르뜨,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107190013,1,대지,719,13.0,서울특별시 강남구 역삼동 719-13,116804166620,서울특별시 강남구 언주로87길,30,,1168010100107190013023473,,서울특별시 강남구 언주로87길 30,135080,6221.0,,1,,02-568-1123,127.04064482088002,37.501228335357794,,2017-10-04
23695,155549,15950709,호텔컬리넌개포컨설팅,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800102510003,1,대지,251,3.0,서울특별시 강남구 논현동 251-3,116804166570,서울특별시 강남구 언주로124길,29,,1168010800102510003006976,해피드림하우스,서울특별시 강남구 언주로124길 29,135832,6101.0,1,,303,,127.038024288706,37.513308186368704,,2017-10-07
23698,155573,16010495,LaTREEHOTEL,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100140014,1,대지,14,14.0,서울특별시 서초구 잠원동 14-14,116503121002,서울특별시 서초구 나루터로,77,,1165010600100140015019177,6모텔,서울특별시 서초구 나루터로 77,137902,6525.0,,,15,02-542-0107,127.018206817527,37.5158662989936,,2017-11-25
23899,157425,22832466,베스트웨스턴프리미어강남호텔,,O,숙박,O01,호텔/콘도,O01A01,호텔/콘도,,,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800102050009,1,대지,205,9.0,서울특별시 강남구 논현동 205-9,116803122004,서울특별시 강남구 봉은사로,139,,1168010800102050009027571,베스트웨스턴강남호텔,서울특별시 강남구 봉은사로 139,135010,6122.0,,1,,02-6474-2000,127.029766204669,37.5063656015383,1937.0,2017-09-17
23912,157506,15935276,혜성모텔,,O,숙박,O02,모텔/여관/여인숙,O02A01,모텔/여관/여인숙,I55112,여관업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600108890071,1,대지,889,71.0,서울특별시 강남구 대치동 889-71,116804166751,서울특별시 강남구 테헤란로64길,20,,1168010600108890071012529,원동방빌딩,서울특별시 강남구 테헤란로64길 20,135839,6192.0,,,,,127.05124585248998,37.5036116472597,1932.0,2017-10-07
