,Unnamed: 0,상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,PNU코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,전화번호,경도,위도,상권번호,데이터기준일자
7667,50473,25502302,탁구,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A05,탁구장,R91139,그외 기타 스포츠시설 운영업,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101860006,1,대지,186,6.0,서울특별시 강남구 개포동 186-6,116804166068,서울특별시 강남구 개포로82길,13,15.0,1168010300101860006019914,,서울특별시 강남구 개포로82길 13-15,135240,6329.0,,1,,,127.06832713868201,37.4888080592811,,2017-10-30
7691,50557,16758568,에델필라테스더청담,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100380019,1,대지,38,19.0,서울특별시 강남구 청담동 38-19,116804166460,서울특별시 강남구 선릉로132길,15,,1168010400100380019018988,,서울특별시 강남구 선릉로132길 15,135951,6065.0,,3,,,127.04241716321998,37.5183086871542,,2020-10-08
7692,50559,16758578,트루디필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165053000,서초3동,1165010800,서초동,1165010800114920010,1,대지,1492,10.0,서울특별시 서초구 서초동 1492-10,116504163182,서울특별시 서초구 명달로13길,4,,1165010800114920010021260,대영빌딩,서울특별시 서초구 명달로13길 4,137870,6667.0,,4,,,127.00358486771299,37.4840447980284,,2020-10-08
7744,50843,16754589,로즈필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800116960015,1,대지,1696,15.0,서울특별시 서초구 서초동 1696-15,116504163710,서울특별시 서초구 서초중앙로24길,17,,1165010800116960015020083,베아따빌딩본관,서울특별시 서초구 서초중앙로24길 17,137883,6604.0,,1,,,127.015404146141,37.49499259716679,,2020-09-22
7803,51357,25142771,엑스티엠,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168065600,도곡2동,1168011800,도곡동,1168011800105150012,1,대지,515,12.0,서울특별시 강남구 도곡동 515-12,116804166172,서울특별시 강남구 논현로30길,25,,1168011800105150019001124,,서울특별시 강남구 논현로30길 25,135270,6301.0,하,1,2,02-573-3189,127.043871269185,37.4841253987698,1834.0,2016-01-26
7905,51959,24619349,사운드노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200100110054,1,대지,11,54.0,서울특별시 서초구 양재동 11-54,116504163086,서울특별시 서초구 남부순환로350길,21,,1165010200100110054008573,유진빌딩,서울특별시 서초구 남부순환로350길 21,137130,6737.0,,-1,,02-3451-3094,127.03602779158001,37.4838363987799,1815.0,2017-10-03
7959,52329,25513143,스테이션피씨방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100108980001,1,대지,898,1.0,서울특별시 서초구 방배동 898-1,116502121002,서울특별시 서초구 서초대로,108,,1165010100108980003014376,삼보빌딩,서울특별시 서초구 서초대로 108,137060,6664.0,,3,,1566-6416,126.994186728526,37.487560370370296,,2016-01-26
7974,52418,25227461,쓰리팝PC,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106100000,1,대지,610,,서울특별시 강남구 신사동 610,116804166516,서울특별시 강남구 압구정로30길,12,,1168010700106100000009906,,서울특별시 강남구 압구정로30길 12,135894,6022.0,,-1,,,127.029061712558,37.526696568245605,2053.0,2017-08-27
8051,52865,16761858,피씨에이치건설,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165056000,반포1동,1165010700,반포동,1165010700107280000,1,대지,728,,서울특별시 서초구 반포동 728,116504163558,서울특별시 서초구 주흥7길,10,40.0,1165010700107280000018515,삼화블루빌라,서울특별시 서초구 주흥7길 10-40,137809,6539.0,,,202,,127.01842049082799,37.5064610860451,,2020-10-10
8084,53005,25262147,스마일나인마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100107780009,1,대지,778,9.0,서울특별시 서초구 방배동 778-9,116503121011,서울특별시 서초구 방배중앙로,165,,1165010100107780009016298,에코빌딩,서울특별시 서초구 방배중앙로 165,137060,6558.0,,3,,02-536-0058,126.986097190858,37.4937535427502,1886.0,2016-01-26
8107,53137,21850835,명품노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109100005,1,대지,910,5.0,서울특별시 서초구 방배동 910-5,116504163632,서울특별시 서초구 효령로31길,28,,1165010100109100005014726,,서울특별시 서초구 효령로31길 28,137060,6686.0,,,,02-522-0097,126.99626785254699,37.4824510675681,1827.0,2016-01-26
8118,53228,24587778,에이스노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168067000,개포2동,1168010300,개포동,1168010300101580001,1,대지,158,1.0,서울특별시 강남구 개포동 158-1,116804166490,서울특별시 강남구 선릉로6길,6,,1168010300101580001020117,,서울특별시 강남구 선릉로6길 6,135240,6325.0,,4,,02-577-4314,127.06149792071301,37.482419559054705,,2017-10-30
8123,53242,20763088,태국전통마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101410005,1,대지,141,5.0,서울특별시 강남구 논현동 141-5,116804166789,서울특별시 강남구 학동로2길,15,,1168010800101410005000001,우리빌딩,서울특별시 강남구 학동로2길 15,135010,6110.0,,2,,02-512-5120,127.022803712396,37.510335915897,1967.0,2017-09-17
8147,53379,16862227,인디고PC방,양재점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200100080004,1,대지,8,4.0,서울특별시 서초구 양재동 8-4,116504163088,서울특별시 서초구 남부순환로356길,23,,1165010200100080004004960,,서울특별시 서초구 남부순환로356길 23,137887,6738.0,,3,1,,127.038130123343,37.4838985861245,,2020-10-13
8159,53494,16596572,서울모테트합창단,,N,관광/여가/오락,N03,연극/영화/극장,N03A05,음악감상,R90110,공연시설 운영업,11,서울특별시,11650,서초구,1165051000,서초1동,1165010800,서초동,1165010800116230001,1,대지,1623,1.0,서울특별시 서초구 서초동 1623-1,116503121024,서울특별시 서초구 서초중앙로,64,,1165010800116230001023965,(유)대영홀딩스,서울특별시 서초구 서초중앙로 64,137878,6640.0,,6,,02-579-7295,127.015152866623,37.4874306484335,,2020-07-28
8183,53669,23783805,꿀단지,,N,관광/여가/오락,N02,무도/유흥/가무,N02A04,무도유흥주점-종합,I56212,무도유흥 주점업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100680019,1,대지,68,19.0,서울특별시 강남구 청담동 68-19,116802122002,서울특별시 강남구 영동대로,721,,1168010400100680019018370,리버뷰오피스텔,서울특별시 강남구 영동대로 721,135953,6072.0,,,,02-518-5056,127.055286854296,37.522196753985,,2016-01-26
8246,54122,16681645,휠라,테스조나단,N,관광/여가/오락,N05,요가/단전/마사지,N05A03,체형미교실,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106620000,1,대지,662,,서울특별시 강남구 역삼동 662,116804166738,서울특별시 강남구 테헤란로39길,68,,1168010100106620000027054,,서울특별시 강남구 테헤란로39길 68,135913,6138.0,,6,,,127.039658660711,37.506698737509105,,2020-10-10
8259,54232,16694014,비피필라테스,대청점,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168073000,일원1동,1168011400,일원동,1168011400106840006,1,대지,684,6.0,서울특별시 강남구 일원동 684-6,116803122009,서울특별시 강남구 일원로,47,,1168011400106840006002748,대청빌딩,서울특별시 강남구 일원로 47,135516,6343.0,,2,,,127.081557192934,37.4897496370655,,2020-10-08
8263,54268,25650555,촉디태국마사지,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800102410014,1,대지,241,14.0,서울특별시 강남구 논현동 241-14,116804166456,서울특별시 강남구 선릉로129길,16,,1168010800102410015006240,보광빌딩,서울특별시 강남구 선릉로129길 16,135010,6099.0,,4,,02-546-0048,127.040214364452,37.5162994796775,,2017-09-19
8367,55030,24092520,샷당구장,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11680,강남구,1168060000,대치1동,1168010600,대치동,1168010600110160005,1,대지,1016,5.0,서울특별시 강남구 대치동 1016-5,116804166414,서울특별시 강남구 삼성로57길,19,,1168010600110160005014154,,서울특별시 강남구 삼성로57길 19,135280,6279.0,,1,,02-3474-3741,127.05950985754,37.497595597918895,1891.0,2016-01-26
8538,55991,16727564,긱스타PC방,압구정역점,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106100005,1,대지,610,5.0,서울특별시 강남구 신사동 610-5,116803121022,서울특별시 강남구 논현로,868,,1168010700106100005010024,구정빌딩,서울특별시 강남구 논현로 868,135894,6022.0,,6,,,127.028866148373,37.526073235071,2053.0,2020-09-08
8556,56140,16673931,출장타이마사지카얀홈타이,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168058000,삼성1동,1168010500,삼성동,1168010500101070000,1,대지,107,,서울특별시 강남구 삼성동 107,116802122002,서울특별시 강남구 영동대로,602,,1168010500101070010027830,삼성동미켈란107,서울특별시 강남구 영동대로 602,135873,6083.0,107,6,E13,,127.060688099709,37.5145808720792,,2020-10-10
8632,56657,20784655,선릉탁구,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A05,탁구장,R91139,그외 기타 스포츠시설 운영업,11,서울특별시,11680,강남구,1168065000,역삼2동,1168010100,역삼동,1168010100107080034,1,대지,708,34.0,서울특별시 강남구 역삼동 708-34,116804166494,서울특별시 강남구 선릉로85길,8,,1168010100107080034023041,,서울특별시 강남구 선릉로85길 8,135080,6212.0,,1,,02-566-7855,127.048846296889,37.5028624950076,1922.0,2017-08-21
8847,58119,11792943,베토벤노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106190026,1,대지,619,26.0,서울특별시 강남구 역삼동 619-26,116804166722,서울특별시 강남구 테헤란로1길,40,,1168010100106190026026739,,서울특별시 강남구 테헤란로1길 40,135080,6129.0,,,,02-552-2234,127.027258401255,37.5008935975999,1937.0,2016-11-23
8893,58423,16690888,이즈필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106080014,1,대지,608,14.0,서울특별시 강남구 역삼동 608-14,116804166344,서울특별시 강남구 봉은사로26길,30,,1168010100106080014022268,,서울특별시 강남구 봉은사로26길 30,135907,6126.0,,2,202,,127.0337635831,37.505118870343,1937.0,2020-10-09
8912,58533,16678589,리뉴필라테스RENEWPilates,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100630011,1,대지,63,11.0,서울특별시 강남구 청담동 63-11,116804166403,서울특별시 강남구 삼성로140길,6,,1168010400100630011027064,라파빌딩,서울특별시 강남구 삼성로140길 6,135953,6073.0,,5,,,127.049656438789,37.5210342766726,,2020-10-10
8991,58986,22513795,친친,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101490006,1,대지,149,6.0,서울특별시 강남구 논현동 149-6,116804166781,서울특별시 강남구 학동로20길,39,,1168010800101490006007953,,서울특별시 강남구 학동로20길 39,135010,6115.0,,1,,02-541-0403,127.027843029745,37.5107559414866,,2017-09-17
9060,59392,16673839,서울출장타이마사지강한홈타이,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168052100,논현1동,1168010800,논현동,1168010800101850009,1,대지,185,9.0,서울특별시 강남구 논현동 185-9,116804166008,서울특별시 강남구 강남대로116길,33,,1168010800101850009009216,주은빌,서울특별시 강남구 강남대로116길 33,135827,6120.0,1,,303,,127.026433891157,37.506905847385,1967.0,2020-10-10
9062,59398,16685229,장동민의옹피씨,논현바닐라,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100400009,1,대지,40,9.0,서울특별시 서초구 잠원동 40-9,116503121017,서울특별시 서초구 신반포로,329,,1165010600100400009019525,세기빌딩,서울특별시 서초구 신반포로 329,137905,6531.0,,2,1,,127.019483546629,37.5107949696939,,2020-10-08
9103,59722,16671609,휠라,테스BY유주,N,관광/여가/오락,N05,요가/단전/마사지,N05A03,체형미교실,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165059000,방배본동,1165010100,방배동,1165010100100130009,1,대지,13,9.0,서울특별시 서초구 방배동 13-9,116504163276,서울특별시 서초구 방배로42길,31,4.0,1165010100100130009015857,,서울특별시 서초구 방배로42길 31-4,137814,6584.0,,2,202,,126.990325296856,37.4946908082996,,2020-10-10
9130,59876,16672754,아름답다필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165054000,잠원동,1165010600,잠원동,1165010600100080024,1,대지,8,24.0,서울특별시 서초구 잠원동 8-24,116502102001,서울특별시 서초구 강남대로,631,,1165010600100080024019712,크레신타워,서울특별시 서초구 강남대로 631,137902,6524.0,,,1209,,127.01847163123199,37.51810310818829,1990.0,2020-10-10
9175,60102,25761681,몬테깔로나이트클럽,,N,관광/여가/오락,N02,무도/유흥/가무,N02A02,나이트클럽,I56212,무도유흥 주점업,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700100190001,1,대지,19,1.0,서울특별시 서초구 반포동 19-1,116503121017,서울특별시 서초구 신반포로,162,,1165010700100190001016580,강남귀금속타운,서울특별시 서초구 신반포로 162,137040,6546.0,,7,,02-532-3692,127.002267415352,37.5048840673164,1940.0,2017-09-23
9206,60390,24316116,라이브노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168074000,일원2동,1168010300,개포동,1168010300100130000,1,대지,13,,서울특별시 강남구 개포동 13,116804166040,서울특별시 강남구 개포로109길,74,,1168010300100130000019039,대진초등학교,서울특별시 강남구 개포로109길 74,135939,6334.0,,1,,02-529-5786,127.077984376353,37.497065440902,,2017-11-05
9225,60548,16674985,마음필라테스자이로토닉,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168056500,청담동,1168010400,청담동,1168010400100340013,1,대지,34,13.0,서울특별시 강남구 청담동 34-13,116804166818,서울특별시 강남구 학동로73길,13,,1168010400100340002018845,청담스위트,서울특별시 강남구 학동로73길 13,135950,6068.0,,3,316,,127.047337502297,37.5192405197016,,2020-10-08
9229,60567,26534051,힐링,,N,관광/여가/오락,N05,요가/단전/마사지,N05A06,스포츠마사지,S96122,마사지업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800102420021,1,대지,242,21.0,서울특별시 강남구 논현동 242-21,116804166456,서울특별시 강남구 선릉로129길,3,6.0,1168010800102420021009652,삼아프라자,서울특별시 강남구 선릉로129길 3-6,135010,6099.0,,3,404,02-565-5570,127.041033243472,37.515954720305295,1987.0,2017-09-19
9253,60726,16694138,소울필라테스,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113370000,1,대지,1337,,서울특별시 서초구 서초동 1337,116503121014,서울특별시 서초구 사임당로,174,,1165010800113370000000001,강남미래타워,서울특별시 서초구 사임당로 174,137860,6627.0,,2,207,,127.028636291004,37.4923088668582,1866.0,2020-10-10
9299,61100,25523749,MPC,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168075000,수서동,1168011500,수서동,1168011500107240000,1,대지,724,,서울특별시 강남구 수서동 724,116803122002,서울특별시 강남구 광평로,280,,1168011500107240000001486,로즈데일오피스텔,서울특별시 강남구 광평로 280,135744,6367.0,,9,,02-3401-4114,127.10309432439101,37.487311037413605,1848.0,2016-02-02
9310,61155,16693702,소마밸런스요가,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100108900013,1,대지,890,13.0,서울특별시 서초구 방배동 890-13,116504163399,서울특별시 서초구 서초대로30길,35,9.0,1165010100108900013014433,서림빌라,서울특별시 서초구 서초대로30길 35-9,137841,6663.0,,,501,,126.997202416556,37.4869732891439,,2020-10-10
9339,61357,16692608,프로당구장,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200100830000,1,대지,83,,서울특별시 서초구 양재동 83,116503121009,서울특별시 서초구 바우뫼로,202,,1165010200100830000008551,오토플러스,서울특별시 서초구 바우뫼로 202,137890,6746.0,,2,,,127.04167442028401,37.479953719941605,,2020-10-09
9435,62007,25882429,사이버리아PC방,역삼2점,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,R91249,기타 갬블링 및 베팅업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100107970004,1,대지,797,4.0,서울특별시 강남구 역삼동 797-4,116803121022,서울특별시 강남구 논현로,333,,1168010100107970003025195,역삼빌딩,서울특별시 강남구 논현로 333,135080,6248.0,,3,,02-419-0114,127.039391430322,37.4948927364268,1882.0,2018-02-22
9459,62145,25318050,스타피씨방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106570042,1,대지,657,42.0,서울특별시 강남구 역삼동 657-42,116804166559,서울특별시 강남구 언주로103길,32,,1168010100106570042021845,,서울특별시 강남구 언주로103길 32,135080,6136.0,,-1,,,127.037413640488,37.5062479577491,,2016-01-26
9461,62164,25902271,럭셔리수노래방빼어날수압구정,빼어날수압구정,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106590012,1,대지,659,12.0,서울특별시 강남구 신사동 659-12,116804166527,서울특별시 강남구 압구정로50길,16,,1168010700106590012009803,,서울특별시 강남구 압구정로50길 16,135897,6018.0,,1,,02-518-9334,127.03770726554899,37.5274250973629,2054.0,2017-08-27
9551,62750,24523225,두드락노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168051000,신사동,1168010700,신사동,1168010700105820002,1,대지,582,2.0,서울특별시 강남구 신사동 582-2,116804166513,서울특별시 강남구 압구정로28길,21,,1168010700105820002010253,,서울특별시 강남구 압구정로28길 21,135892,6030.0,,1,,02-548-2558,127.027838043578,37.525091641377394,2045.0,2017-08-29
9573,62865,16667200,커넥티드필라테스랩,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11650,서초구,1165052000,서초2동,1165010800,서초동,1165010800113380020,1,대지,1338,20.0,서울특별시 서초구 서초동 1338-20,116502102001,서울특별시 서초구 강남대로,305,,1165010800113380020023228,현대렉시온,서울특별시 서초구 강남대로 305,137860,6628.0,,22,2209,,127.03076749095699,37.490154825093704,,2020-10-10
9597,63032,23277696,스타일PC방,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11680,강남구,1168069000,개포4동,1168010300,개포동,1168010300112580006,1,대지,1258,6.0,서울특별시 강남구 개포동 1258-6,116803122001,서울특별시 강남구 개포로,233,,1168010300102580006020444,유림빌딩,서울특별시 강남구 개포로 233,135240,6306.0,,1,,02-0000-0000,127.048097158344,37.479014474961,,2018-12-04
9621,63193,16701302,요가스튜디오센,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100106510014,1,대지,651,14.0,서울특별시 강남구 역삼동 651-14,116804166562,서울특별시 강남구 언주로107길,38,,1168010100106510014021579,,서울특별시 강남구 언주로107길 38,135913,6135.0,,5,,,127.03606639514099,37.507228131192,1946.0,2020-09-02
9671,63489,25872254,에브리싱노래연습장,압구정점,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11680,강남구,1168054500,압구정동,1168010700,신사동,1168010700106590009,1,대지,659,9.0,서울특별시 강남구 신사동 659-9,116804166477,서울특별시 강남구 선릉로161길,31,,1168010700106590009000001,혜성빌딩,서울특별시 강남구 선릉로161길 31,135897,6018.0,,5,,02-6404-9850,127.037830314808,37.527534226103896,2054.0,2018-03-29
9710,63739,16698518,슈퍼스타코인노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113080010,1,대지,1308,10.0,서울특별시 서초구 서초동 1308-10,116504163435,서울특별시 서초구 서초대로77길,37,,1165010800113080010020323,서초동월드,서울특별시 서초구 서초대로77길 37,137856,6612.0,,,402,02-537-2153,127.025085764296,37.500983813270295,1923.0,2020-09-02
9719,63786,22885553,마네키네로노래연습장,,N,관광/여가/오락,N02,무도/유흥/가무,N02A01,노래방,R91223,노래연습장 운영업,11,서울특별시,11650,서초구,1165053100,서초4동,1165010800,서초동,1165010800113080010,1,대지,1308,10.0,서울특별시 서초구 서초동 1308-10,116504163435,서울특별시 서초구 서초대로77길,37,,1165010800113080010020323,서초동월드,서울특별시 서초구 서초대로77길 37,137070,6612.0,,7,,,127.025085764296,37.500983813270295,1923.0,2017-09-16
9748,63945,24443651,비상,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A03,당구장,R91135,당구장 운영업,11,서울특별시,11650,서초구,1165065100,양재1동,1165010200,양재동,1165010200100680000,1,대지,68,,서울특별시 서초구 양재동 68,116504163211,서울특별시 서초구 바우뫼로33길,7,4.0,1165010200100680000005376,,서울특별시 서초구 바우뫼로33길 7-4,137130,6752.0,,1,,02-470-7909,127.037312204493,37.4780260341418,,2017-10-30
9850,64611,25896167,NEOPC방,,N,관광/여가/오락,N08,경마/경륜/성인오락,N08A01,게임룸,R91249,기타 갬블링 및 베팅업,11,서울특별시,11680,강남구,1168063000,대치4동,1168010600,대치동,1168010600109060021,1,대지,906,21.0,서울특별시 강남구 대치동 906-21,116803122008,서울특별시 강남구 역삼로,421,,1168010600109060021013164,,서울특별시 강남구 역삼로 421,135280,6197.0,,,,02-567-7559,127.053071405956,37.5014547499448,1932.0,2017-01-23
9937,65177,28430083,원피씨,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A01,인터넷PC방,R91222,컴퓨터 게임방 운영업,11,서울특별시,11650,서초구,1165060000,방배1동,1165010100,방배동,1165010100109360009,1,대지,936,9.0,서울특별시 서초구 방배동 936-9,116503121010,서울특별시 서초구 방배로,143,,1165010100109360009014468,,서울특별시 서초구 방배로 143,137060,6672.0,,,502,,126.99387177287599,37.4865935603126,,2016-01-28
9951,65280,11887366,영상시대,,N,관광/여가/오락,N01,PC/오락/당구/볼링등,N01A02,비디오감상실,J59142,비디오물 감상실 운영업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108340058,1,대지,834,58.0,서울특별시 강남구 역삼동 834-58,116804166633,서울특별시 강남구 역삼로14길,14,,1168010100108340058025683,,서울특별시 강남구 역삼로14길 14,135080,6250.0,,1,1,,127.035461174214,37.4936082440554,1882.0,2017-10-04
9971,65432,23779468,카멜리아,,N,관광/여가/오락,N03,연극/영화/극장,N03A06,연극/음악/예술관련기타,,,11,서울특별시,11650,서초구,1165058100,반포4동,1165010700,반포동,1165010700105490003,1,대지,549,3.0,서울특별시 서초구 반포동 549-3,116504163242,서울특별시 서초구 반포대로39길,36,1.0,1165010700105490003016800,,서울특별시 서초구 반포대로39길 36-1,137040,6578.0,,3,,02-738-2340,127.001954472513,37.4986551487005,,2017-11-01
9986,65515,16651970,로미필라테스스튜디오,,N,관광/여가/오락,N05,요가/단전/마사지,N05A01,요가/단식,S96129,기타 미용관련 서비스업,11,서울특별시,11680,강남구,1168053100,논현2동,1168010800,논현동,1168010800101180020,1,대지,118,20.0,서울특별시 강남구 논현동 118-20,116804166459,서울특별시 강남구 선릉로131길,17,,1168010800101180020005905,에이치빌딩,서울특별시 강남구 선릉로131길 17,135821,6060.0,,5,,,127.039421326593,37.5172751806937,1991.0,2020-10-07
10029,65752,16560812,강남건강안마지압센터,,N,관광/여가/오락,N05,요가/단전/마사지,N05A07,안마시술소,S96122,마사지업,11,서울특별시,11680,강남구,1168064000,역삼1동,1168010100,역삼동,1168010100108370017,1,대지,837,17.0,서울특별시 강남구 역삼동 837-17,116804166232,서울특별시 강남구 도곡로3길,25,,1168010100108370017026246,삼성애니텔,서울특별시 강남구 도곡로3길 25,135937,6253.0,,,703,02-553-0675,127.03233046497,37.4917174548762,1872.0,2020-06-02
